Path,SizeBytes,Classification,Reason
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/sdb/0000000b/00000015.PG,650,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/sdb/0000000b/link/0000000B.DBF,414,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/sdb/0000000b/list/0000000B.DBF,2685,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/sdb/0000000b/list/0000000B.MDX,4096,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/sdb/S0112001.DBF,899,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/sdb/S0112001.MDX,4096,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/sdb/sdblast.id,8,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/sdb/sdblock.lck,0,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/SSV_HVAC.s7p,103,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/SSV_HVAC.S7S,0,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/XUTILS/BS000002.lck,0,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/XUTILS/BS000003.lck,0,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/XUTILS/BS000004.lck,0,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/XUTILS/BS000005.lck,0,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/XUTILS/BS000006.lck,0,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/XUTILS/BS112001.DBF,743,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/XUTILS/BS112001.MDX,4096,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/XUTILS/BSlstlck.lck,0,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/XUTILS/BstlID.ubs,4,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/XUTILS/CT112001.DBF,706,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/XUTILS/CT112001.MDX,4096,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/XUTILS/CtlistID.uct,4,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/XUTILS/CTlstlck.lck,0,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/XUTILS/links/BSL00002.DBF,414,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/XUTILS/links/BSL00003.DBF,414,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/XUTILS/links/BSL00004.DBF,414,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/XUTILS/links/BSL00005.DBF,414,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/XUTILS/links/BSL00006.DBF,414,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/XUTILS/links/CTL00002.DBF,414,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/XUTILS/links/CTL00003.DBF,414,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/XUTILS/links/CTL00004.DBF,414,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/XUTILS/links/CTL00005.DBF,414,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/XUTILS/links/CTL00006.DBF,414,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/XUTILS/links/XRL00002.DBF,414,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/XUTILS/links/XRL00003.DBF,414,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/XUTILS/links/XRL00004.DBF,414,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/XUTILS/links/XRL00005.DBF,414,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/XUTILS/links/XRL00006.DBF,414,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/XUTILS/listen/BS000002.DBF,2240,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/XUTILS/listen/BS000002.MDX,6144,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/XUTILS/listen/BS000003.DBF,340,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/XUTILS/listen/BS000003.MDX,6144,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/XUTILS/listen/BS000004.DBF,640,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/XUTILS/listen/BS000004.MDX,6144,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/XUTILS/listen/BS000005.DBF,740,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/XUTILS/listen/BS000005.MDX,6144,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/XUTILS/listen/BS000006.DBF,2240,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/XUTILS/listen/BS000006.MDX,6144,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/XUTILS/listen/CT000002.DBF,24844,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/XUTILS/listen/CT000002.MDX,28672,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/XUTILS/listen/CT000003.DBF,4075,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/XUTILS/listen/CT000003.MDX,8192,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/XUTILS/listen/CT000004.DBF,18496,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/XUTILS/listen/CT000004.MDX,24576,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/XUTILS/listen/CT000005.DBF,11320,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/XUTILS/listen/CT000005.MDX,16384,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/XUTILS/listen/CT000006.DBF,24844,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/XUTILS/listen/CT000006.MDX,28672,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/XUTILS/listen/XR000002.DBF,384106,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/XUTILS/listen/XR000002.DBT,24,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/XUTILS/listen/XR000002.MDX,505856,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/XUTILS/listen/XR000003.DBF,29614,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/XUTILS/listen/XR000003.DBT,24,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/XUTILS/listen/XR000003.MDX,51200,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/XUTILS/listen/XR000004.DBF,268092,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/XUTILS/listen/XR000004.DBT,24,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/XUTILS/listen/XR000004.MDX,410624,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/XUTILS/listen/XR000005.DBF,220104,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/XUTILS/listen/XR000005.DBT,24,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/XUTILS/listen/XR000005.MDX,297984,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/XUTILS/listen/XR000006.DBF,384278,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/XUTILS/listen/XR000006.DBT,5632,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/XUTILS/listen/XR000006.MDX,563200,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/XUTILS/XR112001.DBF,706,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/XUTILS/XR112001.MDX,4096,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/XUTILS/XRlistID.uxt,4,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/XUTILS/XRlstlck.lck,0,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/YDBs/13190/SYMLIST.DBF,15988,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/YDBs/13190/Symlist.id,4,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/YDBs/13190/SYMLIST.MDX,16384,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/YDBs/2751/SYMLIST.DBF,16598,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/YDBs/2751/Symlist.id,4,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/YDBs/2751/SYMLIST.MDX,16384,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/YDBs/3673/SYMLIST.DBF,24833,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/YDBs/3673/Symlist.id,4,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/YDBs/3673/SYMLIST.MDX,24576,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/YDBs/3790/SYMLIST.DBF,23918,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/YDBs/3790/Symlist.id,4,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/YDBs/3790/SYMLIST.MDX,24576,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/YDBs/3836/SYMLIST.DBF,15683,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/YDBs/3836/Symlist.id,4,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/YDBs/3836/SYMLIST.MDX,16384,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/YDBs/4081/SYMLIST.DBF,15378,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/YDBs/4081/Symlist.id,4,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/YDBs/4081/SYMLIST.MDX,16384,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/YDBs/4114/SYMLIST.DBF,16293,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/YDBs/4114/Symlist.id,4,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/YDBs/4114/SYMLIST.MDX,16384,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/YDBs/4153/SYMLIST.DBF,17208,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/YDBs/4153/Symlist.id,4,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/YDBs/4153/SYMLIST.MDX,16384,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/YDBs/4241/SYMLIST.DBF,15683,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/YDBs/4241/Symlist.id,4,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/YDBs/4241/SYMLIST.MDX,16384,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/YDBs/4277/SYMLIST.DBF,15683,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/YDBs/4277/Symlist.id,4,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/YDBs/4277/SYMLIST.MDX,16384,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/YDBs/9633/SYMLIST.DBF,8668,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/YDBs/9633/Symlist.id,4,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/YDBs/9633/SYMLIST.MDX,12288,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/YDBs/SYMLISTS.DBF,8339,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/YDBs/SYMLISTS.MDX,6144,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/SSV_HV_1/YDBs/YLNKLIST.DBF,1896,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/XUTILS/BS000005.lck,0,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/XUTILS/BS000009.lck,0,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/XUTILS/BS00000a.lck,0,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/XUTILS/BS00000b.lck,0,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/XUTILS/BS00000c.lck,0,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/XUTILS/BS112001.DBF,1325,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/XUTILS/BS112001.MDX,4096,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/XUTILS/BSlstlck.lck,0,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/XUTILS/BstlID.ubs,4,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/XUTILS/CT112001.DBF,1282,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/XUTILS/CT112001.MDX,4096,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/XUTILS/CtlistID.uct,4,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/XUTILS/CTlstlck.lck,0,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/XUTILS/links/BSL00005.DBF,414,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/XUTILS/links/BSL00009.DBF,414,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/XUTILS/links/BSL0000A.DBF,414,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/XUTILS/links/BSL0000B.DBF,414,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/XUTILS/links/BSL0000C.DBF,414,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/XUTILS/links/CTL00005.DBF,414,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/XUTILS/links/CTL00009.DBF,414,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/XUTILS/links/CTL0000A.DBF,414,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/XUTILS/links/CTL0000B.DBF,414,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/XUTILS/links/CTL0000C.DBF,414,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/XUTILS/links/XRL00005.DBF,414,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/XUTILS/links/XRL00009.DBF,414,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/XUTILS/links/XRL0000A.DBF,414,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/XUTILS/links/XRL0000B.DBF,414,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/XUTILS/links/XRL0000C.DBF,414,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/XUTILS/listen/BS000005.DBF,2240,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/XUTILS/listen/BS000005.MDX,6144,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/XUTILS/listen/BS000009.DBF,1840,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/XUTILS/listen/BS000009.MDX,6144,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/XUTILS/listen/BS00000a.DBF,1790,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/XUTILS/listen/BS00000a.MDX,6144,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/XUTILS/listen/BS00000b.DBF,1340,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/XUTILS/listen/BS00000b.MDX,6144,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/XUTILS/listen/BS00000c.DBF,940,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/XUTILS/listen/BS00000c.MDX,6144,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/XUTILS/listen/CT000005.DBF,36574,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/XUTILS/listen/CT000005.MDX,39936,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/XUTILS/listen/CT000009.DBF,39058,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/XUTILS/listen/CT000009.MDX,39936,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/XUTILS/listen/CT00000a.DBF,37057,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/XUTILS/listen/CT00000a.MDX,39936,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/XUTILS/listen/CT00000b.DBF,34021,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/XUTILS/listen/CT00000b.MDX,43008,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/XUTILS/listen/CT00000c.DBF,25465,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/XUTILS/listen/CT00000c.MDX,32768,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/XUTILS/listen/XR000005.DBF,553870,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/XUTILS/listen/XR000005.DBT,3584,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/XUTILS/listen/XR000005.MDX,791552,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/XUTILS/listen/XR000009.DBF,615446,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/XUTILS/listen/XR000009.DBT,3584,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/XUTILS/listen/XR000009.MDX,806912,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/XUTILS/listen/XR00000a.DBF,569264,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/XUTILS/listen/XR00000a.DBT,3584,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/XUTILS/listen/XR00000a.MDX,801792,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
